marker,minimum_calls,analysis_role,country,site,time_group,n_calls,mean_year_ce,publication,h_U,h_H,h_T,h_HV,h_J,h_C,h_D,h_W,h_A,h_I,h_R,h_Other,h_F,h_K,h_N,h_G,h_M,p_U,p_H,p_T,p_HV,p_J,p_C,p_D,p_W,p_A,p_I,p_R,p_Other,p_F,p_K,p_N,p_G,p_M,h_Q,h_Basal/unresolved,h_E,h_L,p_Q,p_Basal/unresolved,p_E,p_L
Y,1,archival-scope context,Kazakhstan,SITE0100,B2 2500-1801 BCE,1,-2018.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0100,B3 1800-901 BCE,6,-1150.6666666666667,STUDY012,,,,,0.0,0.0,,,,,0.9128709291752769,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.8333333333333334,0.0,,,0.0,,,0.408248290463863,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0101,B5 200 BCE-300 CE,3,243.66666666666666,STUDY007,,,,,0.0,0.0,,,,,0.5773502691896257,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.3333333333333333,0.0,,,0.0,,,0.5773502691896257,0.0,0.5773502691896257,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0101,B6 301-650 CE,3,335.0,STUDY007,,,,,0.0,0.0,,,,,0.5773502691896257,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.3333333333333333,0.0,,,0.0,,,0.5773502691896257,0.5773502691896257,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0102,B2 2500-1801 BCE,2,-2061.0,STUDY012,,,,,0.7071067811865476,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.5,0.0,,,,,0.0,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0103,B4 900-201 BCE,3,-250.0,STUDY013,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0105,B7 651-1000 CE,1,821.0,STUDY007,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0106,B5 200 BCE-300 CE,2,289.0,STUDY004,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.5
Y,1,archival-scope context,Kyrgyzstan,SITE0107,B5 200 BCE-300 CE,2,248.5,STUDY004,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0107,B6 301-650 CE,2,338.5,STUDY004,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0108,B8 1001-1500 CE,1,1338.0,STUDY014,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0109,B4 900-201 BCE,1,-252.0,STUDY007,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0110,B4 900-201 BCE,1,-201.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0112,B6 301-650 CE,4,434.5,STUDY004,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.25,0.0,,,0.0,,,0.7071067811865476,0.0,0.5,0.0,0.5,0.0,0.25,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0113,B5 200 BCE-300 CE,3,-141.33333333333334,STUDY004,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0114,B6 301-650 CE,1,489.0,STUDY004,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0114,B8 1001-1500 CE,1,1215.0,STUDY004,,,,,0.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,1.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0115,B4 900-201 BCE,3,-262.6666666666667,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0115,B5 200 BCE-300 CE,2,-69.5,STUDY004,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0115,B6 301-650 CE,2,417.0,STUDY004,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,1,archival-scope context,Kyrgyzstan,SITE0116,B5 200 BCE-300 CE,1,-93.0,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Tajikistan,SITE0118,B2 2500-1801 BCE,1,-2500.0,STUDY012,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Y,1,archival-scope context,Tajikistan,SITE0119,B5 200 BCE-300 CE,4,-61.25,STUDY012,,,,,0.0,0.0,,,,,0.7071067811865476,0.7071067811865476,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.5,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Turkmenistan,SITE0121,B1 3500-2501 BCE,10,-3108.7,STUDY005|STUDY012,,,,,0.8944271909999159,0.0,,,,,0.31622776601683794,0.31622776601683794,,,0.0,,,,,,,0.8,0.0,,,,,0.1,0.1,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Turkmenistan,SITE0122,B2 2500-1801 BCE,12,-2112.0,STUDY012,,,,,0.5773502691896257,0.0,,,,,0.28867513459481287,0.5,,,0.0,,,,,,,0.3333333333333333,0.0,,,,,0.08333333333333333,0.25,,,0.0,,,0.0,0.5,0.28867513459481287,0.0,0.0,0.25,0.08333333333333333,0.0
Y,1,archival-scope context,Turkmenistan,SITE0123,B1 3500-2501 BCE,1,-3210.0,STUDY005,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Turkmenistan,SITE0125,B3 1800-901 BCE,1,-1300.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Turkmenistan,SITE0126,B4 900-201 BCE,1,-852.0,STUDY005,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Turkmenistan,SITE0127,B1 3500-2501 BCE,2,-3500.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Uzbekistan,SITE0129,B3 1800-901 BCE,2,-1100.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Uzbekistan,SITE0130,B1 3500-2501 BCE,1,-3149.0,STUDY001,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Uzbekistan,SITE0130,B3 1800-901 BCE,8,-1521.0,STUDY012,,,,,0.7071067811865476,0.0,,,,,0.3535533905932738,0.3535533905932738,,,0.0,,,,,,,0.5,0.0,,,,,0.125,0.125,,,0.0,,,0.0,0.3535533905932738,0.0,0.3535533905932738,0.0,0.125,0.0,0.125
Y,1,archival-scope context,Uzbekistan,SITE0132,B3 1800-901 BCE,1,-1511.0,STUDY001,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Uzbekistan,SITE0133,B2 2500-1801 BCE,1,-2000.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Uzbekistan,SITE0133,B3 1800-901 BCE,2,-1541.5,STUDY012,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,1,archival-scope context,Uzbekistan,SITE0134,B5 200 BCE-300 CE,8,-13.75,STUDY010,,,,,0.3535533905932738,0.3535533905932738,,,,,0.5,0.0,,,0.3535533905932738,,,,,,,0.125,0.125,,,,,0.25,0.0,,,0.125,,,0.0,0.5,0.0,0.3535533905932738,0.0,0.25,0.0,0.125
Y,1,archival-scope context,Uzbekistan,SITE0135,B2 2500-1801 BCE,6,-1853.6666666666667,STUDY001|STUDY012,,,,,0.5773502691896257,0.0,,,,,0.5773502691896257,0.408248290463863,,,0.0,,,,,,,0.3333333333333333,0.0,,,,,0.3333333333333333,0.16666666666666666,,,0.0,,,0.408248290463863,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
Y,1,archival-scope context,Uzbekistan,SITE0135,B3 1800-901 BCE,1,-1735.0,STUDY012,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Y,1,archival-scope context,Uzbekistan,SITE0136,B6 301-650 CE,1,525.0,STUDY010,,,,,0.0,0.0,,,,,0.0,1.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0001,B4 900-201 BCE,3,-400.0,STUDY007,,,,,0.0,0.0,,,,,0.816496580927726,0.5773502691896257,,,0.0,,,,,,,0.0,0.0,,,,,0.6666666666666666,0.3333333333333333,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0006,B3 1800-901 BCE,4,-1577.0,STUDY001|STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0011,B4 900-201 BCE,2,-311.5,STUDY007|STUDY015,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0011,B5 200 BCE-300 CE,2,139.5,STUDY007,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0011,B6 301-650 CE,3,326.0,STUDY007,,,,,0.0,0.0,,,,,0.5773502691896257,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.3333333333333333,0.0,,,0.0,,,0.816496580927726,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0014,B4 900-201 BCE,2,-515.0,STUDY004|STUDY007,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0015,B4 900-201 BCE,2,-496.0,STUDY007,,,,,0.0,0.7071067811865476,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.5,,,,,0.5,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0018,B1 3500-2501 BCE,2,-3290.0,STUDY005,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.7071067811865476,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0019,B7 651-1000 CE,3,936.0,STUDY004,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0035,B3 1800-901 BCE,2,-1678.5,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0038,B3 1800-901 BCE,3,-1704.3333333333333,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0039,B7 651-1000 CE,2,770.5,STUDY007,,,,,0.7071067811865476,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.5,0.0,,,,,0.5,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0044,B8 1001-1500 CE,2,1400.0,STUDY004,,,,,0.0,0.7071067811865476,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.5,,,,,0.5,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0048,B4 900-201 BCE,2,-552.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0052,B3 1800-901 BCE,2,-1520.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0056,B5 200 BCE-300 CE,3,283.3333333333333,STUDY004|STUDY007,,,,,0.5773502691896257,0.0,,,,,0.5773502691896257,0.5773502691896257,,,0.0,,,,,,,0.3333333333333333,0.0,,,,,0.3333333333333333,0.3333333333333333,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0056,B6 301-650 CE,2,318.5,STUDY007,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.5,0.5
Y,2,revised primary,Kazakhstan,SITE0058,B1 3500-2501 BCE,5,-2953.6,STUDY011|STUDY012,,,,,0.0,0.0,,,,,0.6324555320336759,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.4,0.0,,,0.0,,,0.7745966692414834,0.0,0.0,0.0,0.6,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0067,B3 1800-901 BCE,3,-1742.6666666666667,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0070,B2 2500-1801 BCE,2,-2237.0,STUDY012,,,,,0.0,0.0,,,,,0.0,0.0,,,1.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0076,B4 900-201 BCE,2,-473.0,STUDY007|STUDY009,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.0,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0078,B3 1800-901 BCE,4,-1553.25,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0085,B3 1800-901 BCE,2,-1496.5,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0092,B7 651-1000 CE,2,887.0,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0094,B4 900-201 BCE,4,-627.75,STUDY004|STUDY007|STUDY009,,,,,0.0,0.5,,,,,0.8660254037844386,0.0,,,0.0,,,,,,,0.0,0.25,,,,,0.75,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0095,B3 1800-901 BCE,2,-1383.0,STUDY012,,,,,0.7071067811865476,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.5,0.0,,,,,0.5,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0099,B4 900-201 BCE,2,-306.0,STUDY004,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.7071067811865476,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kazakhstan,SITE0100,B3 1800-901 BCE,6,-1150.6666666666667,STUDY012,,,,,0.0,0.0,,,,,0.9128709291752769,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.8333333333333334,0.0,,,0.0,,,0.408248290463863,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
Y,2,revised primary,Kyrgyzstan,SITE0101,B5 200 BCE-300 CE,3,243.66666666666666,STUDY007,,,,,0.0,0.0,,,,,0.5773502691896257,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.3333333333333333,0.0,,,0.0,,,0.5773502691896257,0.0,0.5773502691896257,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
Y,2,revised primary,Kyrgyzstan,SITE0101,B6 301-650 CE,3,335.0,STUDY007,,,,,0.0,0.0,,,,,0.5773502691896257,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.3333333333333333,0.0,,,0.0,,,0.5773502691896257,0.5773502691896257,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
Y,2,revised primary,Kyrgyzstan,SITE0102,B2 2500-1801 BCE,2,-2061.0,STUDY012,,,,,0.7071067811865476,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.5,0.0,,,,,0.0,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,2,revised primary,Kyrgyzstan,SITE0103,B4 900-201 BCE,3,-250.0,STUDY013,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kyrgyzstan,SITE0106,B5 200 BCE-300 CE,2,289.0,STUDY004,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.5
Y,2,revised primary,Kyrgyzstan,SITE0107,B5 200 BCE-300 CE,2,248.5,STUDY004,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,2,revised primary,Kyrgyzstan,SITE0107,B6 301-650 CE,2,338.5,STUDY004,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,2,revised primary,Kyrgyzstan,SITE0112,B6 301-650 CE,4,434.5,STUDY004,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.25,0.0,,,0.0,,,0.7071067811865476,0.0,0.5,0.0,0.5,0.0,0.25,0.0
Y,2,revised primary,Kyrgyzstan,SITE0113,B5 200 BCE-300 CE,3,-141.33333333333334,STUDY004,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kyrgyzstan,SITE0115,B4 900-201 BCE,3,-262.6666666666667,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Kyrgyzstan,SITE0115,B5 200 BCE-300 CE,2,-69.5,STUDY004,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,2,revised primary,Kyrgyzstan,SITE0115,B6 301-650 CE,2,417.0,STUDY004,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,2,revised primary,Tajikistan,SITE0119,B5 200 BCE-300 CE,4,-61.25,STUDY012,,,,,0.0,0.0,,,,,0.7071067811865476,0.7071067811865476,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.5,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Turkmenistan,SITE0121,B1 3500-2501 BCE,10,-3108.7,STUDY005|STUDY012,,,,,0.8944271909999159,0.0,,,,,0.31622776601683794,0.31622776601683794,,,0.0,,,,,,,0.8,0.0,,,,,0.1,0.1,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Turkmenistan,SITE0122,B2 2500-1801 BCE,12,-2112.0,STUDY012,,,,,0.5773502691896257,0.0,,,,,0.28867513459481287,0.5,,,0.0,,,,,,,0.3333333333333333,0.0,,,,,0.08333333333333333,0.25,,,0.0,,,0.0,0.5,0.28867513459481287,0.0,0.0,0.25,0.08333333333333333,0.0
Y,2,revised primary,Turkmenistan,SITE0127,B1 3500-2501 BCE,2,-3500.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Uzbekistan,SITE0129,B3 1800-901 BCE,2,-1100.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,2,revised primary,Uzbekistan,SITE0130,B3 1800-901 BCE,8,-1521.0,STUDY012,,,,,0.7071067811865476,0.0,,,,,0.3535533905932738,0.3535533905932738,,,0.0,,,,,,,0.5,0.0,,,,,0.125,0.125,,,0.0,,,0.0,0.3535533905932738,0.0,0.3535533905932738,0.0,0.125,0.0,0.125
Y,2,revised primary,Uzbekistan,SITE0133,B3 1800-901 BCE,2,-1541.5,STUDY012,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,2,revised primary,Uzbekistan,SITE0134,B5 200 BCE-300 CE,8,-13.75,STUDY010,,,,,0.3535533905932738,0.3535533905932738,,,,,0.5,0.0,,,0.3535533905932738,,,,,,,0.125,0.125,,,,,0.25,0.0,,,0.125,,,0.0,0.5,0.0,0.3535533905932738,0.0,0.25,0.0,0.125
